bwt_proxy,gi_proxy,representation_drift_proxy,task_similarity_proxy,update_magnitude_proxy,ccce,q_target,q_control,label_violation
-3.7347766413557784,0.9999999999217483,2.9753448983705395,0.9999999999208073,2.1359765365975414,-0.6598706664235604,0.20218116609783232,0.8620518325213931,1
3.867698790929687,0.999999999852014,6.062582039362143,0.9999999998412038,1.8719940774662207,4.666933541897645,5.7460542648971575,1.0791207229995123,0
-0.07899944629935507,-0.5228203432250502,2.7739672176075807,-0.26605987451707197,0.5668799212097057,-0.6514719076481634,-1.0144960424925322,-0.36302413484436863,1
-0.6312944041438195,0.6934136125822121,1.7252372683197217,0.4922282734546386,1.2166315230261329,-0.25792902421317226,1.1427711872906672,1.4007002115038398,0
1.132632820044,-0.14549409272887703,6.262944925165751,-0.2418911937156662,2.5891512429695815,-3.1457072775195143,2.3398312358093496,5.485538513328863,0
3.0967118752050133,0.058118032052586956,1.6599987172883162,-0.4700692219424199,1.3996550987400882,1.5356804440041723,2.410159803913912,0.87447935990974,1
0.6915449630221044,0.5744467455261656,2.97358242156494,0.44412536816763326,1.715034191133432,2.4635325526457383,1.557594027454951,-0.9059385251907879,1
2.5586477844224844,-0.023613478938271586,4.85569718756827,-0.13848526459892732,1.716617152748555,1.4123325800439048,1.2916349951034207,-0.1206975849404841,0
0.8953461227899857,0.11725858126618256,2.881504129461513,-0.057402218785738764,1.4946414476818237,2.367545305958563,2.462868885763437,0.09532357980487427,1
-0.041232279877780144,0.9999999994222358,1.7618359818849438,0.9999999981450913,1.0891591654816948,1.1754730561816402,0.18007303908996047,-0.9954000170916797,0
0.8217525848085399,0.9999999998749697,8.022468213832116,0.9999999998550171,2.4604879295350472,-0.015455793772215355,-0.29409883970665296,-0.2786430459344377,1
-0.21637919508606415,0.27702863307807696,1.7967386780229566,0.051557662078403975,1.313596715482526,5.333760703482776,3.631115675072224,-1.7026450284105512,1
0.0019844219971889613,0.9999999988798564,1.6643495260588974,0.9999999991380563,0.8726044663365331,-0.08892030940870511,-0.7183849614752087,-0.6294646520665035,0
-3.909210922173497,0.9999999999022383,4.348072299528856,0.9999999998841733,2.418049484482521,-1.149447293339714,-0.7624022874907666,0.38704500584894713,0
-0.3051975092442684,0.9999999998795257,2.7791351315049924,0.9999999998345309,2.1680320008332394,-0.22486867183972362,0.44018967389886615,0.6650583457385898,0
-0.08438124817684807,0.6040015298658308,0.7488013690021987,-0.08240987239693341,0.44687176077603236,2.3790144386206102,-0.18801056169879438,-2.5670250003194046,1
0.193255337136378,-0.17150241455153883,1.625216600155847,-0.24570640702007973,0.9533245178866615,-0.51232577831091,0.39906217462204785,0.911387952932958,0
0.18343326679392388,0.999999999622197,4.359912264008458,0.999999999470675,1.4492775734746692,-0.1639717017602209,-0.513079921216143,-0.34910821945592224,1
1.0268159279307576,0.9999999998834938,5.059790707165123,0.9999999998846714,2.596457684212406,-0.5876227153945368,-0.9273084944406833,-0.3396857790461463,0
-0.46826823376774146,-0.3290237491743257,1.1441366437826819,0.1285366413065559,0.7718250457851638,-2.432933839218131,1.4466577683746158,3.8795916075927463,0
-1.2287195710459555,0.039183915094010445,2.339362352055233,0.3657781305045534,1.3505181845500054,-1.146220203464078,-0.7058255222908777,0.44039468117320035,0
-1.2787648356428032,0.26852927150913936,8.44240082671075,0.2338570709685589,1.7687337205724336,-2.0321417736796223,-2.235413298444848,-0.20327152476522525,1
-0.08979250352039213,0.09057205092962117,1.4402993055812001,0.10135105542925225,1.071091487394466,-0.44575401561449773,0.9873295561180023,1.4330835717325001,1
-1.2359369744787534,0.9999999996752014,2.452252778782322,0.9999999997102108,1.3498843082891359,-0.9928465187782647,-2.442489661512618,-1.4496431427343532,1
-0.8250512648195273,0.5769442923245838,2.467335660366003,0.3392978655797899,1.2764221555586002,-3.150735054518664,-1.0451518194947813,2.1055832350238823,0
-0.5396510508358255,0.7842791768030057,1.798767581396803,0.6815458616582691,1.1036241033260952,-0.4980691478257143,0.27255207714274077,0.7706212249684552,0
-0.12670030728803472,0.9999999989704041,0.5625663760329109,0.9999999987734959,0.4993125520929086,0.21047836761236363,-2.4726726924037665,-2.68315106001613,1
-1.8037698085270046,0.9999999998453958,1.855690824042726,0.9999999997026812,1.3878807788799081,-1.0719126552916332,-0.631890715410635,0.44002193988099825,0
0.11617956294209106,0.9999999997987002,2.0613401583370705,0.9999999997800095,1.2628764768420393,-0.17974917280262703,0.35575722337228566,0.5355063961749128,0
-0.20049336219651795,0.9999999998493083,2.2628024962077182,0.9999999997614741,1.4798340655776563,-0.676786717374484,-1.1654746747586742,-0.4886879573841903,0
-0.80918748785275,0.9999999991559335,2.037289929441651,0.999999999075327,0.7090235940517152,-1.1266590870889437,-0.6859672442377357,0.4406918428512078,0
1.8013922032222667,0.9999999992411256,1.9452567233918006,0.9999999988900647,1.0750310305440496,1.0093637024388362,1.1470798536485678,0.13771615120973163,0
0.6709135952983166,0.9999999993751852,1.5527843250657123,0.9999999995628425,1.064036684285397,0.9466591206364127,2.335732891681696,1.3890737710452834,1
0.9707054785133803,0.9999999995111978,2.0492026760359203,0.9999999987099264,1.191726811602655,-0.000588916044510236,0.11682838962482361,0.11741730566933388,0
1.380218032554439,0.9999999997992676,4.396906227386486,0.9999999998352594,1.1625534643763813,0.011371100338305932,-0.22433305792113112,-0.23570415825943725,1
1.9716872560215961,0.9999999998655316,2.4973685470286613,0.999999999879718,1.505070986879868,0.40790696905325574,1.1776862779733543,0.7697793089200984,0
0.5885854047492608,0.9999999997172109,2.2292975241971518,0.9999999995929637,1.4183849502561465,1.5791109299305457,1.7772158071212631,0.1981048771907174,1
-0.8720877782516753,0.48574452736956314,2.3069956602952684,0.5820369946855136,0.477753031923239,-1.446092526763642,-1.1241093443065118,0.3219831824571299,1
1.6032224133333672,-0.201778296172918,3.3890111528419404,0.0064738011803429744,1.4080584515674015,2.9015125325150035,0.18331864940632725,-2.7181938831086763,0
3.7457813705786385,0.9999999998825948,4.354113161642224,0.9999999998246961,2.6746047811774933,3.2817681563084182,4.773016333288183,1.4912481769797648,0
0.3895468026532054,0.9999999995111022,1.0518270340095948,0.9999999993310149,1.1236236151053427,0.14395031190800456,0.4106303143819793,0.2666800024739746,1
-0.5400882013063495,0.570575781841256,1.7129171560258927,0.37990287858149885,0.925091900668532,-0.527821553062841,-0.5985244789680029,-0.07070292590516185,0
0.1788333134876159,-0.31569249564870855,3.4241535061492945,-0.4319425456965795,0.8771214294116149,1.034005181501944,1.1619938900682771,0.12798870856633277,0
0.36893451168765684,0.3697608331015231,2.6727777226405385,0.11541204059507952,1.3370479195405771,-1.342338990874251,-1.3698342547450961,-0.027495263870845332,0
0.5993897801130358,0.9999999996912168,2.1186846994694704,0.9999999997270559,1.1709330985823097,0.10305809499003322,1.8606849507032257,1.7576268557131929,1
-4.0673079522612525,0.9999999999228099,6.650905637134669,0.9999999999060372,3.273509160924745,-0.29079216029336746,-0.9176407678656191,-0.6268486075722517,1
-0.49103452616477794,0.9999999997185065,1.479723042369117,0.9999999995200073,1.3167340582388465,0.3457273672625877,-1.46453231871231,-1.8102596859748976,1
-1.6180100765188534,0.9999999998809863,3.0372543317154834,0.9999999998598645,2.1288142185500534,-1.1977635696451348,-3.843916766124521,-2.646153196479386,0
-1.3134764527008618,0.23275781275212368,3.6744318169801504,0.37653865381518314,1.6871903854063584,-3.588297987011329,-5.922802495043638,-2.3345045080323086,0
-3.3484979494987286,-0.44868712696030744,3.43062964576554,-0.44173512338848975,2.017768102520052,-3.529993934485964,-2.8039318073975417,0.7260621270884229,1
0.7958902721301608,0.013042157825330932,2.4020196817310207,-0.15183235341536033,1.7139702360129792,-2.1857045474298604,-2.8850922837210824,-0.6993877362912215,0
-0.2637681380150056,0.999999995068763,0.8541430500366176,0.999999996647907,0.3765805429093627,-0.1359553717504268,0.06677312959389337,0.2027285013443202,0
-0.6081927261571822,-0.4768702932350068,11.931635749160694,-0.5689882833761463,1.8412593385166827,-2.3302573726549474,-1.5158518259932303,0.8144055466617168,1
-1.3357649248300794,0.9999999996725726,3.0685508009815625,0.9999999996763732,1.474432899153845,-0.09608661024957703,-0.41165778657365426,-0.3155711763240771,1
-1.6819113165491433,0.03496029458563706,2.623844931977271,0.3921156018686901,1.5935495790860283,-4.842320326136053,-3.865351224479887,0.9769691016561665,1
-3.7852561927171293,0.9999999997843514,2.358084672985417,0.9999999998036735,2.036479290329836,-2.4598249374245174,-3.364079210519011,-0.9042542730944935,1
-1.201573966679334,0.3520736412994968,2.1212584977464704,0.5590624901723056,1.5103903726003851,-2.52948244625655,-2.29547404402884,0.23400840222771016,0
-0.716231073146188,0.999999999861707,3.482352996820836,0.9999999998003382,2.2757480239698764,-1.3722404412435982,-1.6974407384869499,-0.32520029724335164,0
-0.03171124996416556,0.4173728708711561,3.709594946382591,0.1310092573221146,1.6788001151401657,-0.8591932138740244,-1.1608940544933508,-0.30170084061932634,1
2.4177910762299413,0.999999999757664,2.614071499006624,0.9999999997980342,1.5164491295916889,0.958358466786235,2.3129744381862554,1.3546159714000203,0
-1.6037202407650997,0.9999999994681381,1.8447199498713396,0.9999999989365966,0.9063049761795824,-1.486080918833742,-0.7692855226182612,0.7167953962154808,1
1.6071882895355791,-0.7806033139062789,1.9155118770109483,-0.7759921065130169,1.376042589205553,5.201534055906016,1.9647648251890972,-3.2367692307169196,0
-0.005677777081805725,0.999999999584319,1.4998041573913916,0.9999999997145257,0.8216509408818922,-0.6750007338026586,-1.067304623093729,-0.3923038892910705,1
1.8383809420221817,0.9156069230111222,3.8794467944824564,0.9114630000194602,1.7795206674158754,1.078491849096295,1.0590473943203835,-0.019444454775911335,1
0.8634361178399594,0.9999999997512903,2.178660026402369,0.9999999997423575,1.494699242915914,0.5213070592105807,1.1215567593026103,0.6002497000920293,1
-0.3600708267617079,0.9999999998263435,5.569636197791594,0.9999999998255761,1.444148599720759,-0.39546980388491454,-1.3017962660967688,-0.9063264622118541,0
1.8365032265526275,0.23574423295527824,3.9994536872478004,0.20275399757902188,2.256623023590099,1.5639771432365708,1.690373968727915,0.1263968254913439,1
1.5193668624741252,0.9999999997966882,1.8130078811163004,0.9999999998437397,1.367349887578702,0.9233708541961072,3.375332217334747,2.45196136313864,0
-1.9453843016105126,0.9999999998284659,3.4544572939428075,0.9999999998672832,1.8307589883047442,-0.20582516828472266,-0.23604645436955218,-0.0302212860848301,0
-1.5100646686982109,0.9999999995306756,3.000902630883484,0.9999999993168169,1.2657535415854055,-0.42921644101541084,0.372654226561059,0.8018706675764697,0
0.9886183151107271,0.9999999995073039,2.0886859467775083,0.9999999995696901,1.2130640771782322,-0.08461255295652248,-0.10887695711440404,-0.024264404157881628,0
-1.311034603481088,0.13060644653069053,1.6190810713294457,0.2042959124003899,0.7172659566919284,-1.5241483142135128,-2.1768154759940317,-0.6526671617805189,1
3.9473163605464183,-0.5523103172226035,2.8985540632453075,-0.8488183190805204,2.0444559121592096,4.846021392191998,2.9327322754021674,-1.913289116789831,1
-1.900376765143981,0.9999999998254073,8.599461977435613,0.9999999998548947,2.1971030206363147,-1.821975111337668,-2.8691379488133566,-1.047162837475688,0
-0.1286135935608692,0.9999999996290615,1.0692398635199691,0.9999999997097614,0.9161402693396684,-0.2985035082288217,-3.061364321440709,-2.762860813211887,1
-0.06443577960782636,0.9999999994611899,2.575306359945126,0.999999999511659,0.7760960263629991,0.2820212569733267,0.597642366985383,0.3156211100120564,1
0.24403828364130906,0.999999999830637,2.3509610981793334,0.9999999998476599,1.6165469651062396,1.3616399474655985,0.796107434030188,-0.5655325134354103,0
0.46047915805602707,0.4284291302044743,0.8924788599071001,0.46317555324728527,0.6488350010239068,0.14954324524344886,-1.127276384994562,-1.2768196302380113,1
-1.0282863578931458,0.008215796279403822,0.9657448529851729,-0.4976986031305564,0.8108915102478357,-4.616976984489226,-0.8356661760392698,3.7813108084499563,1
0.4130465749436248,0.25445117068791007,4.431027988028047,0.2516750454699102,1.427652310050924,-1.8767501304328529,-0.5280958814759856,1.348654248956867,1
-0.00960633610346207,0.9999999992638806,1.976396556709845,0.9999999995158291,0.6108819207587654,-0.3010820146871501,-1.5731036238797127,-1.272021609192563,1
-4.131949425715984,0.9999999996992721,1.9058890189648023,0.9999999996936803,1.6288115682404931,-1.4318974423140411,-3.0232372416978546,-1.591339799383813,0
0.6620426195235211,0.9999999997856936,2.2235351600942517,0.9999999998447039,1.66228014527356,1.8323662862597394,2.505573800517949,0.6732075142582092,0
-1.3477191282642842,0.6223052871824434,2.193169926214022,0.31170335904078833,1.905725889426328,6.7680510215219005,-0.20564819623197472,-6.973699217753875,0
-1.0736395598707373,0.9999999998203725,3.8422560363236014,0.9999999998374844,1.7409074385557646,-2.4753516528004167,-4.216345404325134,-1.7409937515247167,1
-1.1320848679829476,0.39547066317345153,1.5175958941724306,0.5393883470255535,0.964796178055738,-0.7245473260841958,-1.527174997427739,-0.8026276713435435,1
0.25625878415881204,0.999999999832307,4.530504040209884,0.9999999998431256,1.3514037034327613,-0.1208506622847576,-1.1422110897203785,-1.0213604274356207,0
-0.8868574427511746,0.9999999996302168,2.054336454918037,0.9999999996402413,1.3661954502101434,1.4029142408173962,2.6926323506159227,1.2897181097985264,1
-0.9319140552458333,0.9999999992066996,1.4663083662666483,0.9999999991926051,0.934801698388125,-2.3133137791851337,-2.304942921422437,0.008370857762697081,1
0.1382441363770172,-0.08649651702570939,5.722880191548683,-0.1861125857251819,1.5464389602530721,1.035131024938374,-0.15566229585262464,-1.1907933207909986,0
-1.759480606077694,0.9999999998497187,3.1130752205994914,0.9999999998390792,1.5207189952714415,-2.1600751500090825,-4.186551229395226,-2.0264760793861436,0
0.7500730470862084,0.9999999986614807,1.13712328371971,0.9999999987662735,0.6445468626628631,0.9617610357415817,0.18242617791998497,-0.7793348578215966,0
0.07173980913470043,0.27334749222568305,3.1206280320419983,0.22851714823822364,1.8146412281211302,2.974904863838083,3.8566024729943305,0.8816976091562483,0
0.5978165135368836,0.08914399198902008,0.6468998081237746,0.06052398527307085,0.6812539904654623,-1.6549187378834918,1.3516632015414118,3.0065819394249034,1
2.2042462204071187,0.5148171637847048,2.2532006072762782,0.33947352983002693,1.8949813267087894,0.20862478790531316,1.7115738381189791,1.5029490502136658,1
0.9404326006975482,0.9999999996713941,2.014603794916802,0.9999999995812252,1.1321974088556197,1.4398197038294676,1.8051386511191945,0.36531894728972697,0
0.14744905912816778,0.368610519032678,3.749686112208532,0.5077584318267399,1.6071254991924064,-0.3738750028474065,-2.251980688295719,-1.8781056854483125,0
0.6177915708468841,-0.9278587326810822,1.8165515682928015,-0.9425425176469987,0.8055341633531085,2.2940744900442898,0.39819404152552296,-1.895880448518767,0
1.0927756388023555,0.9999999997633717,1.9523221360392005,0.9999999998027835,1.0958587733231258,-0.11523166119380764,-0.7409645241626075,-0.6257328629687999,1
0.6291228679352917,0.9999999992754574,1.8837044878249491,0.9999999987255491,0.8631141178538934,0.5719056150404334,0.41665782737709545,-0.15524778766333797,0
-0.062169808865290575,0.40143464156886455,4.159307443897293,0.206021652859839,1.346278039751624,1.268007110264205,1.4800243485948357,0.21201723833063074,1
-1.5456081643186943,-0.2804430012642112,2.3950088179263624,-0.2024836477430588,1.4836940938605907,1.8060083780747602,-0.1681420791732493,-1.97415045724801,1
-1.561415859876116,0.05910246863176007,1.5597009661657808,0.31766349929150206,1.2018104988246872,-4.217152242225288,-2.439142098278754,1.7780101439465348,1
-1.2090748786266003,0.29784386617994246,6.374589848975116,0.376540697107884,1.5134355167442064,1.963327959828236,1.3405016781817987,-0.6228262816464374,1
-0.20683302961672811,0.9735053153486042,0.5305064968895489,0.6733111638602102,0.5331320027319217,-2.260657246900059,-0.29246249719020584,1.968194749709853,0
-0.2894474392232455,0.9999999993502185,1.8837979686496311,0.9999999991993991,0.7958067919137013,0.6392733190586247,0.8518876877488488,0.21261436869022418,0
-1.0870605136437863,0.9999999996890122,2.299667962799875,0.9999999996112224,1.1469625755257091,-0.5248644235150344,0.1660398797901791,0.6909043033052136,1
1.799310104847702,0.9999999998293496,2.9921514300044407,0.9999999998733676,1.663772743561485,0.9716545705158876,2.415469915073577,1.443815344557689,1
-0.3573263109746453,-0.2803153148197534,1.5747986349214536,-0.5645075122740778,1.3758180992460338,-4.4651295385786245,-2.321947559459172,2.1431819791194524,0
0.23953938319338663,0.9999999998465251,2.5794389218988703,0.9999999998175094,1.6953484023034984,0.0447396198667264,-0.6498970685003564,-0.6946366883670827,0
-0.1404697531381731,0.9999999995368362,2.549584181213298,0.9999999993365984,1.2797459087487832,0.04214135990442356,0.40110422936627466,0.35896286946185124,0
2.495296491358359,-0.3482538764293429,4.017928835364975,-0.4434019292872549,2.50999839016424,5.4527513566930015,5.165274834682826,-0.2874765220101747,0
-1.2219559262840438,0.9999999991783697,0.9292760281190782,0.9999999969179904,0.7267504543271476,-0.7493664028599347,-1.0230888518528953,-0.2737224489929606,0
-1.0177118661635147,0.9999999991603679,0.8381025389946296,0.9999999981502249,0.5842283331292591,-0.9118135141972193,-0.11459134382890947,0.79722217036831,0
-1.9472010513057787,0.6852838649398618,1.9581682811851848,0.6820581100170569,1.3749172884482523,-1.8007791445125387,-2.7711018274957366,-0.9703226829831982,1
-0.8313182098522574,0.005571144490907012,4.911165057955679,-0.39343930054851095,3.229688379046403,5.034860425664626,1.5863969959145114,-3.4484634297501144,0
2.459355126038368,0.3819805103323831,1.8457806267656807,-0.303189939841196,1.6590377347401226,-0.7153329915579001,-0.7587171570390807,-0.04338416548118085,0
-3.142913738243402,0.9999999997793191,3.6415873651575277,0.9999999997728289,1.703485577129578,-1.446595140315344,-0.2799638417605046,1.1666312985548395,0
2.6873987701871784,0.9999999997045808,3.812439680422162,0.9999999995943794,1.5038469299810289,3.9504156008731424,2.880579324103884,-1.0698362767692582,0
1.257285588713685,-0.5652750748536792,3.3309697400240887,-0.461266834754796,2.2530219845095565,2.044055055783415,3.1003192347780986,1.056264178994683,1
1.7933767031160968,0.9999999991821029,1.2266345431594272,0.9999999994714723,0.718533538632651,1.1710211930500347,2.583704553282329,1.4126833602322941,1
0.8250274281041368,-0.2461007414984222,2.426518034932518,-0.3059357107537858,0.9923776892647328,0.5041935439868328,-0.2438435692268086,-0.7480371132136415,0
-0.0878862646734919,0.21126832846738267,3.5528168019654793,0.005405053770362447,1.5018752004239193,-0.2877075172904161,0.08310138482680986,0.3708089021172256,0
-2.2251235222762134,0.9999999998319239,2.495076215498953,0.9999999998025201,2.026299493040827,-2.7384148037070575,-1.6660721426042349,1.072342661102823,0
1.6824622053468261,0.9999999997436612,2.330884051117895,0.99999999960707,1.6422413547890065,1.234664681677693,1.938944250260588,0.7042795685828949,0
-0.20151273254222288,0.7333053561030944,1.3472171644820257,0.6149103256344722,0.8240976418134502,1.3127829316005375,-0.2196733314880298,-1.5324562630885674,0
0.8271815983667241,0.9999999997920476,1.803344162969501,0.9999999997650486,1.4751625436453477,-0.16665149108968133,-3.361808148495688,-3.195156657406007,0
2.032066767826161,0.9999999998520945,3.00985236903952,0.999999999831473,1.8033839458023206,0.8956632048347449,2.5454162924626527,1.6497530876279076,0
0.19837221399223956,0.9999999997480572,2.928736660674939,0.9999999997826232,1.756819361679547,-1.5003413223659272,-1.8449755640563525,-0.3446342416904252,0
0.5141331172298267,0.9999999998933738,3.548057306251853,0.9999999998919133,2.4534697942816672,-0.3630006226551884,-0.9602257897524975,-0.5972251670973094,0
1.174565549967896,0.9999999998585586,2.519576867480514,0.9999999997235552,2.4364765260907006,1.0506034631819061,0.974679702725467,-0.07592376045643914,0
1.4193067326768156,-0.6816719081474985,3.077012876455068,-0.7747088418268946,1.7980907430593562,-1.3132893463669717,-0.569466685171,0.7438226611959714,0
0.7877888748958218,0.9999999998328652,2.2777257027654767,0.999999999831657,1.6630152693625802,0.8004825995207555,3.396158703639828,2.5956761041190726,0
-1.8093951235909451,0.9999999998598866,2.8933675513065116,0.9999999998549745,2.0787926912307095,-0.9319425818365364,-2.1164270799596006,-1.1844844981230644,1
-0.46075146310196785,0.9999999997606154,2.4005581595744334,0.9999999996789568,1.1575547984246068,0.24903607080295376,0.18390192551046491,-0.06513414529248884,0
-0.23226805643243173,0.5721569622816428,2.9380837082029783,0.6759556530465711,1.6834076077279603,0.5256714506277032,1.4982043243667271,0.9725328737390241,0
-3.5933401080515717,0.9999999998585564,2.899603581462265,0.999999999776026,1.9367155444818096,-1.459892637867284,-3.1751584828319324,-1.7152658449646483,0
-1.9216873360031288,0.2768716353531783,1.7764494219204345,0.12537770336888446,1.387186435464851,-4.066091608110741,-3.1874998946014785,0.8785917135092626,0
1.8455867861383544,-0.05812281183916702,2.0937783258378992,0.003581540765047945,1.7125332822986499,-0.6005080206340673,0.7445710818020592,1.3450791024361266,0
-1.3875363645326306,0.999999999864806,5.284846385770584,0.9999999998547292,1.8065171744790882,0.5677269441512459,1.0674068330267668,0.49967988887552095,1
-1.6729379423010982,-0.5575578874258386,2.350782061761314,-0.23291479092486359,1.0133298344130877,-4.745135733754433,-2.4071772875769257,2.337958446177507,0
-3.147718311881384,0.999999999875295,4.826418405357139,0.9999999998675635,2.1884381106151634,-0.33965169256849004,-0.6693595984062406,-0.32970790583775045,1
-1.317973808529567,0.9999999997581641,4.233201542791127,0.9999999997953799,1.3343440728994564,-0.8592928770659782,-1.342444571355766,-0.48315169428978777,0
-0.4509500610279439,0.9999999994691212,2.0172518949514133,0.9999999995353012,0.9187246817552629,-0.2265760990682189,0.0705376560860996,0.29711375515431854,1
-0.7319052531666014,0.9999999998570037,2.2996974642328145,0.9999999998312129,1.5405400507812332,-0.002179603146983757,0.9986773902892263,1.0008569934362102,0
-1.8313416435377234,0.9999999996803206,2.392512650302641,0.9999999997960171,1.2268427689352497,-2.8748453799323737,-5.742500045055381,-2.867654665123008,1
-0.09632042551034584,-0.6977583596765395,1.183047705647155,-0.5330918799859596,1.048346050527864,1.57451118282801,0.27247547268500716,-1.3020357101430027,0
0.3647858634999064,0.999999996530985,0.4139619099647584,0.9999999981499641,0.361632170625791,0.26972045790838717,0.549316181714472,0.2795957238060847,0
-0.37860992611429106,-0.4462244961906804,1.1993572902189917,0.18589317002008768,0.6281556353132325,-0.3836507162723368,-0.5490644792458742,-0.16541376297353744,0
2.288076662986433,0.9999999996005962,1.5705109792485408,0.9999999993865595,1.2506380830463506,1.7663046271706806,2.787308568125046,1.0210039409543654,0
0.5232542637574722,-0.5845526906021312,1.2885080536253166,-0.48637055063148404,0.6725720386521031,1.7344722926222247,0.550201639995365,-1.1842706526268598,0
0.8418164505294928,0.9999999996067954,1.150743238612088,0.9999999994252486,0.9683756923365984,0.14423970103040193,0.30544247604757524,0.1612027750171735,0
-2.630721325182447,0.9999999998217667,6.746573947770409,0.9999999997789493,1.9587935202127074,-0.480870873663271,-0.3615641905309688,0.11930668313230244,1
-1.531386420778814,0.3754836466682524,1.4266157766276621,-0.49290652778421,1.0334859116587138,-2.4851986167033,-1.095720416529145,1.389478200174155,0
1.5089488840711003,-0.007861580684146292,3.040590603845291,0.10429840095339672,0.952457756309146,2.345911494511288,1.5568554902571277,-0.7890560042541603,0
0.5373689107642452,0.9999999993101735,1.6093920561959045,0.9999999991811348,0.973766105626661,0.7179202763534837,0.22020203322294019,-0.49771824313054347,0
0.46854282801137254,0.9999999996053758,1.1873452991690232,0.9999999995155071,0.8431328987357737,-1.2360479699364766,-1.0199003168533776,0.21614765308309902,1
0.6158363281801107,0.29596865693164515,16.084509287138015,0.3012928293102551,2.236680510864045,1.5335296193269996,0.9854996262385365,-0.5480299930884629,1
1.389573535086427,0.9999999998508886,5.801310698411965,0.9999999998357773,1.7897488104780317,0.1990198028661302,-0.11642745535742938,-0.31544725822355973,0
-1.0280517662639665,-0.3707389978692112,2.6918441202458663,-0.0636286669677641,1.4998066943207584,-2.2519851002937004,-2.326104857243431,-0.07411975694973033,0
-0.007477790094507061,0.9999999998047837,1.7573297543769566,0.9999999997013558,1.3930037355038332,0.5653843889046215,1.573812420984928,1.0084280320803063,0
0.0009458916588171359,-0.5726615942657244,1.4328165249962899,-0.7729854395296633,1.0975622450141778,1.4849609741899796,0.9584460815400816,-0.5265148926498977,0
0.8595445284165955,-0.7110707446620755,4.060325052150151,-0.732122013761054,1.8429946568119981,1.4773002074519854,1.5578677330158515,0.08056752556386582,1
-1.3140227048338826,0.8294388085892327,1.838871795760805,0.6434625339282054,1.7746778435126405,-0.4775605165589509,-0.3604062368438241,0.11715427971512685,0
-2.1847974318336982,0.44163502821063827,3.2644487229881998,0.21461525690206526,2.413406640238014,0.4476610958745291,0.21859782862444754,-0.22906326725008153,0
-1.903598747823108,0.9999999998788758,1.5867799702677639,0.9999999997816548,1.8221607150158106,-3.128931460323134,-2.6850209271348433,0.443910533188291,1
0.5206996459299468,0.6322972451147922,2.393080036348687,0.3948975878578694,1.7994332104624355,4.119163018734581,1.9205714092063475,-2.1985916095282336,1
1.1702464317474675,0.9999999998210991,7.007552206541269,0.9999999998255266,1.3963543822632747,0.6550593674191265,1.6815786412388738,1.0265192738197473,0
-0.957253248491528,0.07279511283152393,3.5688843450518606,-0.08698472482682656,1.312905680484133,-2.726170793883118,-1.8253851532125482,0.9007856406705702,0
-0.2743316863274757,0.9999999995729576,2.0694344692919695,0.999999999603711,1.1948021445801555,-0.4505914396405483,-0.6211688428362984,-0.17057740319575,1
-1.4806221964977495,0.4526205903469859,6.177239572191178,0.3888211040871103,2.289722027376887,0.5039632285270386,0.8347596228300156,0.3307963943029769,0
-0.6006847509150522,0.9999999990610473,1.2614330551150303,0.9999999972385275,0.753044064666248,-0.19605750050125786,0.21353230455369218,0.40958980505495,1
