experiment_id,stage,sequence_id,sequence,seed,final_t1_competence
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2018,1.0951814549440817
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2019,1.097742466758975
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2020,1.0950401177115048
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2021,1.0942620750055552
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2022,1.0851276144175344
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2023,1.0244670889481717
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2024,1.0752875403938527
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2025,1.0947935981288102
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2026,1.0872619873511162
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2027,1.097654974531774
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2028,1.0969325900042908
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2029,1.069504042332226
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2030,1.0968414014221308
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2031,1.0753254110271722
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2032,1.0979946680592996
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2033,1.0963668384337308
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2034,1.0974017284739987
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2035,1.088758334631651
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2036,1.0773761664072052
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2037,1.0954189768224114
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2038,1.0675439803537006
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2039,1.0974451424605096
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2040,1.0726783082612008
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2041,1.0973596671507588
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2042,1.0970224618531643
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2043,1.097278435113132
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2044,1.0867238983567433
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2045,1.0910089887259606
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2046,1.0953093548181039
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2047,1.093623104151447
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2048,1.0845876451794785
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2049,1.0849505087618
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2050,1.0982091325308092
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2051,1.0842332185945505
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2052,1.0973835400229692
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2053,1.0950984991703963
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2054,1.0813330785287572
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2055,1.0981516731750531
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2056,1.0972339435577405
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2057,1.09757048981258
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2058,1.0912107035358043
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2059,1.0981548653168824
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2060,1.0976777585518342
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2061,1.0970492824270168
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2062,1.0881067892514822
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2063,1.0358716306457152
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2064,1.0916802652988151
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2065,1.0967972999941018
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2066,1.0921403307954072
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2067,1.0930058394257716
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2068,1.0979897882943512
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2069,1.097975454369016
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2070,1.0760451042531045
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2071,1.0951894906242527
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2072,1.0728776693997717
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2073,1.093960454752284
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2074,1.092393536895459
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2075,1.0918918251205822
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2076,1.0970501812626687
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2077,1.097795983585075
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2078,1.097524818866189
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2079,1.0872762095565194
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2080,1.0841951536422927
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2081,1.0868685413419261
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2082,1.0946154715439984
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2083,1.0900530845931702
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2084,1.0281350825693074
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2085,1.0262421338542635
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2086,1.03462551767114
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2087,1.0903966370990814
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2088,1.0701343705051438
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2089,1.0579249626116811
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2090,1.0253854452268711
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2091,1.0960826530431402
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2092,1.0958604451840839
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2093,1.0945333978795864
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2094,1.0862407788065933
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2095,1.087569465563692
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2096,1.0969834423569897
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2097,1.0954665185934467
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2098,1.0818846730414382
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2099,1.097810885216221
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2100,1.073121738518767
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2101,1.0964386685260872
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2102,1.0870559447624313
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2103,1.0946930971540354
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2104,1.0766409811642494
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2105,1.0801294113289952
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2106,1.0303358166095569
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2107,1.0982097441737357
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2108,1.0711254745599537
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2109,1.096020598526627
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2110,1.0956274194236302
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2111,1.0960284638015
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2112,1.0920249936876074
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2113,1.0977831252208492
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2114,1.0874813308829647
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2115,1.0905408360708315
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2116,1.0953900033106316
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2117,1.085072886748584
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2118,1.0907391752074953
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2119,1.097455745111316
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2120,1.093477075747079
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2121,1.0959049350665033
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2122,1.0854269424614407
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2123,1.0706231531134909
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2124,1.0973036644053304
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2125,1.0795553611667168
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2126,1.098212648174627
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2127,1.098025263272967
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2128,1.0921685376913868
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2129,1.0916032255560557
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2130,1.0815639306223395
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2131,1.0979163682432498
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2132,1.0207214784703473
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2133,1.086169741084849
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2134,1.0720302852214043
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2135,1.0855301904208094
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2136,1.0982465524112843
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2137,1.0926281258236246
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2138,1.0971465065937338
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2139,1.0980293196766164
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2140,1.0936830266586928
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2141,1.0810249654176123
